path,clip_id,split,x,y,w,h,s_px,f_px,distance_m,band
data/frames/C/000108.jpg,C,train,0.524609,0.043750,0.019531,0.087500,75.00,2967.28,79.13,near_0_200
data/frames/C/000120.jpg,C,train,0.728834,0.694825,0.047044,0.081140,175.26,2967.28,33.86,near_0_200
data/frames/C/000120.jpg,C,train,0.616942,0.530505,0.034173,0.059479,128.47,2967.28,46.19,near_0_200
data/frames/C/000120.jpg,C,train,0.751016,0.890551,0.055719,0.104454,213.96,2967.28,27.74,near_0_200
data/frames/C/000120.jpg,C,train,0.482019,0.272179,0.018069,0.039772,69.38,2967.28,85.53,near_0_200
data/frames/C/000120.jpg,C,train,0.480245,0.851284,0.042414,0.116362,162.87,2967.28,36.44,near_0_200
data/frames/C/000120.jpg,C,train,0.416955,0.351957,0.020703,0.055278,79.50,2967.28,74.65,near_0_200
data/frames/C/000120.jpg,C,train,0.437506,0.573060,0.030921,0.083212,118.74,2967.28,49.98,near_0_200
data/frames/C/000120.jpg,C,train,0.473845,0.108076,0.013933,0.028921,53.50,2967.28,110.92,near_0_200
data/frames/C/000120.jpg,C,train,0.521304,0.165479,0.013808,0.025797,53.02,2967.28,111.92,near_0_200
data/frames/C/000120.jpg,C,train,0.475213,0.188251,0.018073,0.042055,69.40,2967.28,85.51,near_0_200
data/frames/C/000120.jpg,C,train,0.609440,0.350463,0.084831,0.195473,325.75,2967.28,18.22,near_0_200
data/frames/C/000120.jpg,C,train,0.430370,0.072160,0.011648,0.022483,44.73,2967.28,132.68,near_0_200
data/frames/C/000120.jpg,C,train,0.489533,0.027545,0.012737,0.024660,48.91,2967.28,121.34,near_0_200
data/frames/C/000120.jpg,C,train,0.549246,0.086902,0.011969,0.020017,43.24,2967.28,137.26,near_0_200
data/frames/C/000120.jpg,C,train,0.574687,0.022718,0.009865,0.015226,32.89,2967.28,180.45,near_0_200
data/frames/C/000120.jpg,C,train,0.480739,0.056992,0.011598,0.020061,43.33,2967.28,136.96,near_0_200
data/frames/C/000120.jpg,C,train,0.503723,0.007554,0.011426,0.014731,31.82,2967.28,186.51,near_0_200
data/frames/C/000120.jpg,C,train,0.448875,0.285916,0.021026,0.044549,80.74,2967.28,73.50,near_0_200
data/frames/C/000120.jpg,C,train,0.445289,0.105131,0.018334,0.033813,70.40,2967.28,84.29,near_0_200
data/frames/C/000120.jpg,C,train,0.533630,0.026522,0.010383,0.018101,39.10,2967.28,151.79,near_0_200
data/frames/C/000120.jpg,C,train,0.524403,0.079939,0.019493,0.088383,74.85,2967.28,79.28,near_0_200
data/frames/C/000120.jpg,C,train,0.416315,0.182548,0.023283,0.083100,89.41,2967.28,66.38,near_0_200
data/frames/C/000120.jpg,C,train,0.414423,0.202344,0.018294,0.044300,70.25,2967.28,84.48,near_0_200
data/frames/C/000120.jpg,C,train,0.544236,0.004185,0.010523,0.008371,18.08,2967.28,328.21,far_200_400
data/frames/C/000120.jpg,C,train,0.470244,0.033826,0.008962,0.015431,33.33,2967.28,178.05,near_0_200
data/frames/C/000120.jpg,C,train,0.451942,0.061505,0.029666,0.075495,113.92,2967.28,52.10,near_0_200
data/frames/C/000120.jpg,C,train,0.416822,0.162678,0.021129,0.043667,81.14,2967.28,73.14,near_0_200
data/frames/C/000120.jpg,C,train,0.501172,0.597917,0.077344,0.365278,297.00,2967.28,19.98,near_0_200
data/frames/C/000120.jpg,C,train,0.538281,0.541667,0.092188,0.338889,354.00,2967.28,16.76,near_0_200
data/frames/C/000132.jpg,C,train,0.687758,0.646177,0.041065,0.069197,149.47,2967.28,39.71,near_0_200
data/frames/C/000132.jpg,C,train,0.447888,0.701333,0.034323,0.093522,131.80,2967.28,45.03,near_0_200
data/frames/C/000132.jpg,C,train,0.690245,0.779221,0.046763,0.083510,179.57,2967.28,33.05,near_0_200
data/frames/C/000132.jpg,C,train,0.419600,0.447708,0.022123,0.060548,84.95,2967.28,69.86,near_0_200
data/frames/C/000132.jpg,C,train,0.485144,0.345956,0.019456,0.042126,74.71,2967.28,79.43,near_0_200
data/frames/C/000132.jpg,C,train,0.588209,0.493568,0.029440,0.050313,108.68,2967.28,54.61,near_0_200
data/frames/C/000132.jpg,C,train,0.426801,0.140521,0.012802,0.023970,49.16,2967.28,120.72,near_0_200
data/frames/C/000132.jpg,C,train,0.480138,0.116188,0.011213,0.021832,43.06,2967.28,137.83,near_0_200
data/frames/C/000132.jpg,C,train,0.577934,0.029150,0.011091,0.016143,34.87,2967.28,170.20,near_0_200
data/frames/C/000132.jpg,C,train,0.473604,0.170159,0.014380,0.029532,55.22,2967.28,107.47,near_0_200
data/frames/C/000132.jpg,C,train,0.502154,0.064577,0.011064,0.015790,34.11,2967.28,174.00,near_0_200
data/frames/C/000132.jpg,C,train,0.488126,0.086605,0.013023,0.024036,50.01,2967.28,118.67,near_0_200
data/frames/C/000132.jpg,C,train,0.460014,0.056866,0.011079,0.019171,41.41,2967.28,143.31,near_0_200
data/frames/C/000132.jpg,C,train,0.547614,0.047881,0.011053,0.015512,33.51,2967.28,177.12,near_0_200
data/frames/C/000132.jpg,C,train,0.592958,0.348504,0.069255,0.170568,265.94,2967.28,22.32,near_0_200
data/frames/C/000132.jpg,C,train,0.536095,0.071772,0.009751,0.016320,35.25,2967.28,168.35,near_0_200
data/frames/C/000132.jpg,C,train,0.579538,0.063851,0.009464,0.013773,29.75,2967.28,199.48,near_0_200
data/frames/C/000132.jpg,C,train,0.527974,0.021245,0.012373,0.019781,42.73,2967.28,138.89,near_0_200
data/frames/C/000132.jpg,C,train,0.520473,0.200537,0.013013,0.025925,49.97,2967.28,118.76,near_0_200
data/frames/C/000132.jpg,C,train,0.550169,0.121139,0.011864,0.019662,42.47,2967.28,139.74,near_0_200
data/frames/C/000132.jpg,C,train,0.514140,0.037649,0.010639,0.017783,38.41,2967.28,154.50,near_0_200
data/frames/C/000132.jpg,C,train,0.496844,0.035527,0.011643,0.018748,40.50,2967.28,146.55,near_0_200
data/frames/C/000132.jpg,C,train,0.476590,0.256137,0.018525,0.042892,71.14,2967.28,83.43,near_0_200
data/frames/C/000132.jpg,C,train,0.451638,0.363258,0.021569,0.046870,82.82,2967.28,71.65,near_0_200
data/frames/C/000132.jpg,C,train,0.488685,0.020088,0.012120,0.014499,31.32,2967.28,189.49,near_0_200
data/frames/C/000132.jpg,C,train,0.469681,0.071299,0.016238,0.041014,62.35,2967.28,95.18,near_0_200
data/frames/C/000132.jpg,C,train,0.444512,0.169752,0.018646,0.029855,64.49,2967.28,92.03,near_0_200
data/frames/C/000132.jpg,C,train,0.594700,0.006151,0.010445,0.011600,25.06,2967.28,236.85,far_200_400
data/frames/C/000132.jpg,C,train,0.524570,0.120594,0.018717,0.083736,71.87,2967.28,82.57,near_0_200
data/frames/C/000132.jpg,C,train,0.417022,0.260717,0.027238,0.089601,104.59,2967.28,56.74,near_0_200
data/frames/C/000132.jpg,C,train,0.551562,0.648611,0.096875,0.352778,372.00,2967.28,15.95,near_0_200
data/frames/C/000132.jpg,C,train,0.516016,0.714583,0.099219,0.415278,381.00,2967.28,15.58,near_0_200
data/frames/C/000144.jpg,C,train,0.461021,0.843410,0.038612,0.105372,148.27,2967.28,40.03,near_0_200
data/frames/C/000144.jpg,C,train,0.654967,0.612945,0.035879,0.064414,137.78,2967.28,43.07,near_0_200
data/frames/C/000144.jpg,C,train,0.473272,0.233172,0.013965,0.029507,53.63,2967.28,110.67,near_0_200
data/frames/C/000144.jpg,C,train,0.567707,0.476316,0.024466,0.043905,93.95,2967.28,63.17,near_0_200
data/frames/C/000144.jpg,C,train,0.423545,0.550231,0.023431,0.066027,89.98,2967.28,65.96,near_0_200
data/frames/C/000144.jpg,C,train,0.583154,0.075922,0.011039,0.017245,37.25,2967.28,159.32,near_0_200
data/frames/C/000144.jpg,C,train,0.423924,0.209966,0.012574,0.023890,48.28,2967.28,122.91,near_0_200
data/frames/C/000144.jpg,C,train,0.644364,0.704171,0.039461,0.069835,150.84,2967.28,39.34,near_0_200
data/frames/C/000144.jpg,C,train,0.539524,0.118617,0.008574,0.014483,31.28,2967.28,189.70,near_0_200
data/frames/C/000144.jpg,C,train,0.488913,0.422018,0.018907,0.044627,72.60,2967.28,81.74,near_0_200
data/frames/C/000144.jpg,C,train,0.551597,0.158440,0.010266,0.016780,36.24,2967.28,163.74,near_0_200
data/frames/C/000144.jpg,C,train,0.500588,0.122955,0.010818,0.016809,36.31,2967.28,163.45,near_0_200
data/frames/C/000144.jpg,C,train,0.479240,0.175109,0.011718,0.020347,43.95,2967.28,135.03,near_0_200
data/frames/C/000144.jpg,C,train,0.579223,0.357364,0.058610,0.150395,225.06,2967.28,26.37,near_0_200
data/frames/C/000144.jpg,C,train,0.455369,0.443769,0.021981,0.049573,84.41,2967.28,70.31,near_0_200
data/frames/C/000144.jpg,C,train,0.550221,0.096822,0.011063,0.014746,31.85,2967.28,186.32,near_0_200
data/frames/C/000144.jpg,C,train,0.512777,0.095844,0.010971,0.017796,38.44,2967.28,154.39,near_0_200
data/frames/C/000144.jpg,C,train,0.520643,0.239362,0.012660,0.023531,48.61,2967.28,122.07,near_0_200
data/frames/C/000144.jpg,C,train,0.494976,0.093221,0.011121,0.018397,39.74,2967.28,149.34,near_0_200
data/frames/C/000144.jpg,C,train,0.587360,0.048669,0.010995,0.013616,29.41,2967.28,201.78,far_200_400
data/frames/C/000144.jpg,C,train,0.565098,0.071773,0.013480,0.024476,51.76,2967.28,114.65,near_0_200
data/frames/C/000144.jpg,C,train,0.487259,0.145305,0.013355,0.022896,49.46,2967.28,120.00,near_0_200
data/frames/C/000144.jpg,C,train,0.467440,0.133234,0.018565,0.048912,71.29,2967.28,83.25,near_0_200
data/frames/C/000144.jpg,C,train,0.526815,0.076713,0.012245,0.020003,43.21,2967.28,137.35,near_0_200
data/frames/C/000144.jpg,C,train,0.525926,0.163504,0.019482,0.079364,74.81,2967.28,79.33,near_0_200
data/frames/C/000144.jpg,C,train,0.584154,0.105152,0.007828,0.012876,27.81,2967.28,213.38,far_200_400
data/frames/C/000144.jpg,C,train,0.478398,0.325166,0.019763,0.044987,75.89,2967.28,78.20,near_0_200
data/frames/C/000144.jpg,C,train,0.455063,0.121457,0.013232,0.021701,46.87,2967.28,126.61,near_0_200
data/frames/C/000144.jpg,C,train,0.415666,0.340036,0.023355,0.095112,89.68,2967.28,66.17,near_0_200
data/frames/C/000144.jpg,C,train,0.482282,0.079911,0.012069,0.012358,26.69,2967.28,222.32,far_200_400
data/frames/C/000144.jpg,C,train,0.443311,0.232397,0.020372,0.031041,67.05,2967.28,88.51,near_0_200
data/frames/C/000144.jpg,C,train,0.524609,0.797917,0.103906,0.384722,399.00,2967.28,14.87,near_0_200
data/frames/C/000144.jpg,C,train,0.578516,0.754167,0.085156,0.386111,327.00,2967.28,18.15,near_0_200
data/frames/C/000156.jpg,C,train,0.782290,0.958596,0.056618,0.082808,178.87,2967.28,33.18,near_0_200
data/frames/C/000156.jpg,C,train,0.628367,0.596809,0.032054,0.053214,114.94,2967.28,51.63,near_0_200
data/frames/C/000156.jpg,C,train,0.553092,0.144627,0.010505,0.016178,34.94,2967.28,169.83,near_0_200
data/frames/C/000156.jpg,C,train,0.428186,0.659520,0.025538,0.072740,98.07,2967.28,60.52,near_0_200
data/frames/C/000156.jpg,C,train,0.552241,0.472194,0.022295,0.037589,81.19,2967.28,73.09,near_0_200
data/frames/C/000156.jpg,C,train,0.493443,0.499591,0.021029,0.047002,80.75,2967.28,73.49,near_0_200
data/frames/C/000156.jpg,C,train,0.590885,0.100569,0.011029,0.013207,28.53,2967.28,208.03,far_200_400
data/frames/C/000156.jpg,C,train,0.609540,0.656456,0.034567,0.058547,126.46,2967.28,46.93,near_0_200
data/frames/C/000156.jpg,C,train,0.421015,0.280055,0.013725,0.026274,52.70,2967.28,112.60,near_0_200
data/frames/C/000156.jpg,C,train,0.473123,0.296569,0.014413,0.030272,55.35,2967.28,107.23,near_0_200
data/frames/C/000156.jpg,C,train,0.568736,0.372199,0.048239,0.136490,185.24,2967.28,32.04,near_0_200
data/frames/C/000156.jpg,C,train,0.499288,0.180226,0.011134,0.016118,34.81,2967.28,170.46,near_0_200
data/frames/C/000156.jpg,C,train,0.554622,0.196730,0.010579,0.015533,33.55,2967.28,176.88,near_0_200
data/frames/C/000156.jpg,C,train,0.478252,0.234654,0.011473,0.020871,44.06,2967.28,134.70,near_0_200
data/frames/C/000156.jpg,C,train,0.587472,0.123593,0.010517,0.015355,33.17,2967.28,178.93,near_0_200
data/frames/C/000156.jpg,C,train,0.520917,0.278356,0.012040,0.021942,46.23,2967.28,128.36,near_0_200
data/frames/C/000156.jpg,C,train,0.449429,0.186621,0.015064,0.023159,50.02,2967.28,118.64,near_0_200
data/frames/C/000156.jpg,C,train,0.511074,0.152609,0.010181,0.017895,38.65,2967.28,153.53,near_0_200
data/frames/C/000156.jpg,C,train,0.542116,0.165910,0.009569,0.015818,34.17,2967.28,173.69,near_0_200
data/frames/C/000156.jpg,C,train,0.480787,0.395913,0.020357,0.048019,78.17,2967.28,75.92,near_0_200
data/frames/C/000156.jpg,C,train,0.555023,0.073484,0.033703,0.038028,82.14,2967.28,72.25,near_0_200
data/frames/C/000156.jpg,C,train,0.493214,0.149501,0.011305,0.019249,41.58,2967.28,142.73,near_0_200
data/frames/C/000156.jpg,C,train,0.527486,0.206579,0.019634,0.075796,75.39,2967.28,78.71,near_0_200
data/frames/C/000156.jpg,C,train,0.568643,0.121585,0.013287,0.023688,51.02,2967.28,116.31,near_0_200
data/frames/C/000156.jpg,C,train,0.485981,0.202618,0.013409,0.023699,51.19,2967.28,115.93,near_0_200
data/frames/C/000156.jpg,C,train,0.524750,0.133248,0.012513,0.018771,40.55,2967.28,146.37,near_0_200
data/frames/C/000156.jpg,C,train,0.465699,0.192105,0.016319,0.047302,62.66,2967.28,94.70,near_0_200
data/frames/C/000156.jpg,C,train,0.416445,0.422247,0.025221,0.102363,96.85,2967.28,61.28,near_0_200
data/frames/C/000156.jpg,C,train,0.540629,0.115711,0.015299,0.020824,44.98,2967.28,131.94,near_0_200
data/frames/C/000156.jpg,C,train,0.564532,0.089327,0.015090,0.027552,57.95,2967.28,102.42,near_0_200
data/frames/C/000156.jpg,C,train,0.455469,0.498611,0.026562,0.108333,102.00,2967.28,58.18,near_0_200
data/frames/C/000156.jpg,C,train,0.445703,0.259028,0.022656,0.109722,87.00,2967.28,68.21,near_0_200
data/frames/C/000168.jpg,C,train,0.734066,0.901205,0.048009,0.084709,182.97,2967.28,32.43,near_0_200
data/frames/C/000168.jpg,C,train,0.607298,0.589466,0.027393,0.045849,99.03,2967.28,59.92,near_0_200
data/frames/C/000168.jpg,C,train,0.434414,0.777710,0.028996,0.081593,111.34,2967.28,53.30,near_0_200
data/frames/C/000168.jpg,C,train,0.584100,0.626669,0.028977,0.050883,109.91,2967.28,54.00,near_0_200
data/frames/C/000168.jpg,C,train,0.498384,0.580304,0.022994,0.050055,88.30,2967.28,67.21,near_0_200
data/frames/C/000168.jpg,C,train,0.541781,0.479159,0.019773,0.034997,75.59,2967.28,78.51,near_0_200
data/frames/C/000168.jpg,C,train,0.555996,0.191565,0.010404,0.015324,33.10,2967.28,179.29,near_0_200
data/frames/C/000168.jpg,C,train,0.418012,0.350243,0.014074,0.028100,54.04,2967.28,109.81,near_0_200
data/frames/C/000168.jpg,C,train,0.473000,0.359364,0.014805,0.031140,56.85,2967.28,104.39,near_0_200
data/frames/C/000168.jpg,C,train,0.557677,0.234513,0.009075,0.014719,31.79,2967.28,186.66,near_0_200
data/frames/C/000168.jpg,C,train,0.521303,0.316433,0.011571,0.021959,44.43,2967.28,133.56,near_0_200
data/frames/C/000168.jpg,C,train,0.561677,0.390985,0.041373,0.121869,158.87,2967.28,37.35,near_0_200
data/frames/C/000168.jpg,C,train,0.483457,0.467409,0.021342,0.050271,81.95,2967.28,72.41,near_0_200
data/frames/C/000168.jpg,C,train,0.491422,0.203994,0.011106,0.020222,42.65,2967.28,139.16,near_0_200
data/frames/C/000168.jpg,C,train,0.522253,0.189113,0.011747,0.018394,39.73,2967.28,149.37,near_0_200
data/frames/C/000168.jpg,C,train,0.544390,0.210620,0.009938,0.016183,34.96,2967.28,169.78,near_0_200
data/frames/C/000168.jpg,C,train,0.497652,0.235283,0.010882,0.016359,35.34,2967.28,167.95,near_0_200
data/frames/C/000168.jpg,C,train,0.508835,0.207304,0.010448,0.019409,40.12,2967.28,147.92,near_0_200
data/frames/C/000168.jpg,C,train,0.592150,0.170379,0.009700,0.013932,30.09,2967.28,197.21,near_0_200
data/frames/C/000168.jpg,C,train,0.476921,0.293000,0.011358,0.021575,43.61,2967.28,136.07,near_0_200
data/frames/C/000168.jpg,C,train,0.594994,0.148784,0.010210,0.012028,25.98,2967.28,228.42,far_200_400
data/frames/C/000168.jpg,C,train,0.484442,0.259291,0.013496,0.024278,51.82,2967.28,114.51,near_0_200
data/frames/C/000168.jpg,C,train,0.550199,0.127943,0.033146,0.039954,86.30,2967.28,68.77,near_0_200
data/frames/C/000168.jpg,C,train,0.562751,0.142969,0.014907,0.028300,57.24,2967.28,103.67,near_0_200
data/frames/C/000168.jpg,C,train,0.464502,0.249073,0.017891,0.050465,68.70,2967.28,86.38,near_0_200
data/frames/C/000168.jpg,C,train,0.571307,0.169727,0.013354,0.022870,49.40,2967.28,120.13,near_0_200
data/frames/C/000168.jpg,C,train,0.443637,0.251293,0.014839,0.025017,54.04,2967.28,109.82,near_0_200
data/frames/C/000168.jpg,C,train,0.528772,0.249247,0.020049,0.074050,76.99,2967.28,77.08,near_0_200
data/frames/C/000168.jpg,C,train,0.417810,0.507050,0.026591,0.113575,102.11,2967.28,58.12,near_0_200
data/frames/C/000168.jpg,C,train,0.444665,0.343682,0.022592,0.066290,86.75,2967.28,68.41,near_0_200
data/frames/C/000168.jpg,C,train,0.541798,0.167277,0.009807,0.016363,35.34,2967.28,167.91,near_0_200
data/frames/C/000168.jpg,C,train,0.535432,0.173208,0.009709,0.014243,30.76,2967.28,192.90,near_0_200
data/frames/C/000168.jpg,C,train,0.467546,0.205301,0.010221,0.013676,29.54,2967.28,200.90,far_200_400
data/frames/C/000168.jpg,C,train,0.459375,0.586111,0.035937,0.105556,138.00,2967.28,43.00,near_0_200
data/frames/C/000180.jpg,C,train,0.695004,0.854708,0.041997,0.074310,160.51,2967.28,36.97,near_0_200
data/frames/C/000180.jpg,C,train,0.443353,0.907254,0.033172,0.091470,127.38,2967.28,46.59,near_0_200
data/frames/C/000180.jpg,C,train,0.505013,0.664523,0.023936,0.053255,91.91,2967.28,64.57,near_0_200
data/frames/C/000180.jpg,C,train,0.591249,0.590194,0.024120,0.041483,89.60,2967.28,66.23,near_0_200
data/frames/C/000180.jpg,C,train,0.564811,0.614102,0.024902,0.042447,91.69,2967.28,64.73,near_0_200
data/frames/C/000180.jpg,C,train,0.415757,0.422844,0.014042,0.030939,53.92,2967.28,110.06,near_0_200
data/frames/C/000180.jpg,C,train,0.473667,0.423590,0.014793,0.032911,56.81,2967.28,104.47,near_0_200
data/frames/C/000180.jpg,C,train,0.496245,0.290496,0.010852,0.017445,37.68,2967.28,157.49,near_0_200
data/frames/C/000180.jpg,C,train,0.559007,0.238323,0.010757,0.015314,33.08,2967.28,179.41,near_0_200
data/frames/C/000180.jpg,C,train,0.475957,0.350888,0.011678,0.023145,44.84,2967.28,132.34,near_0_200
data/frames/C/000180.jpg,C,train,0.534611,0.494166,0.017623,0.030825,66.58,2967.28,89.13,near_0_200
data/frames/C/000180.jpg,C,train,0.489786,0.258313,0.011443,0.019290,41.67,2967.28,142.43,near_0_200
data/frames/C/000180.jpg,C,train,0.522234,0.355485,0.011259,0.020826,43.23,2967.28,137.26,near_0_200
data/frames/C/000180.jpg,C,train,0.520546,0.243952,0.011845,0.018804,40.62,2967.28,146.11,near_0_200
data/frames/C/000180.jpg,C,train,0.547410,0.256593,0.010278,0.014913,32.21,2967.28,184.23,near_0_200
data/frames/C/000180.jpg,C,train,0.557132,0.414070,0.034615,0.109732,132.92,2967.28,44.65,near_0_200
data/frames/C/000180.jpg,C,train,0.482962,0.315453,0.012710,0.024410,48.81,2967.28,121.59,near_0_200
data/frames/C/000180.jpg,C,train,0.507256,0.262681,0.010472,0.018569,40.11,2967.28,147.96,near_0_200
data/frames/C/000180.jpg,C,train,0.561886,0.195371,0.015286,0.028460,58.70,2967.28,101.10,near_0_200
data/frames/C/000180.jpg,C,train,0.561724,0.274582,0.009554,0.012309,26.59,2967.28,223.21,far_200_400
data/frames/C/000180.jpg,C,train,0.438078,0.316944,0.015013,0.027112,57.65,2967.28,102.94,near_0_200
data/frames/C/000180.jpg,C,train,0.545184,0.182951,0.032876,0.039566,85.46,2967.28,69.44,near_0_200
data/frames/C/000180.jpg,C,train,0.486579,0.539685,0.022855,0.052448,87.76,2967.28,67.62,near_0_200
data/frames/C/000180.jpg,C,train,0.531337,0.292746,0.021682,0.071209,83.26,2967.28,71.28,near_0_200
data/frames/C/000180.jpg,C,train,0.444365,0.407407,0.023080,0.068329,88.63,2967.28,66.96,near_0_200
data/frames/C/000180.jpg,C,train,0.533449,0.227855,0.008639,0.011775,25.43,2967.28,233.33,far_200_400
data/frames/C/000180.jpg,C,train,0.574806,0.218656,0.013296,0.021329,46.07,2967.28,128.81,near_0_200
data/frames/C/000180.jpg,C,train,0.595863,0.216395,0.007934,0.014229,30.47,2967.28,194.79,near_0_200
data/frames/C/000180.jpg,C,train,0.465234,0.672917,0.041406,0.123611,159.00,2967.28,37.32,near_0_200
data/frames/C/000180.jpg,C,train,0.458984,0.270139,0.010156,0.018056,39.00,2967.28,152.17,near_0_200
data/frames/C/000180.jpg,C,train,0.469922,0.287500,0.030469,0.080556,117.00,2967.28,50.72,near_0_200
data/frames/C/000180.jpg,C,train,0.419141,0.597222,0.030469,0.130556,117.00,2967.28,50.72,near_0_200
data/frames/C/000192.jpg,C,train,0.663343,0.823309,0.037006,0.065013,140.43,2967.28,42.26,near_0_200
data/frames/C/000192.jpg,C,train,0.578836,0.598340,0.021572,0.036957,79.83,2967.28,74.34,near_0_200
data/frames/C/000192.jpg,C,train,0.511305,0.753739,0.025566,0.058257,98.17,2967.28,60.45,near_0_200
data/frames/C/000192.jpg,C,train,0.474663,0.411237,0.012108,0.022961,46.49,2967.28,127.64,near_0_200
